Urban_Area,Pop_Group,Yr,Population,Pop_Rank,Commuters,Freeway_Daily_Miles,Street_Daily_Miles,Value_of_Time,Comm_Value_of_Time,Gas_Cost,Diesel_Cost,Excess_Fuel_Gal,Excess_Fuel_Per_Com,Annual_Delay_Hours,Delay_Per_Commuter,Com_Stress_Ind,Congestion_Cost,Congest_Cost_Per_Com
Minneapolis-St. Paul MN-WI,Lrg,2005,2520,16,1199,28140,23830,14.58,78.05,2.19,2.45,35711,17,92387,50,1.33,2467,1163
Minneapolis-St. Paul MN-WI,Lrg,2006,2570,16,1232,28610,24000,15.06,80.43,2.59,2.9,36346,17,94028,49,1.32,2430,1145
Minneapolis-St. Paul MN-WI,Lrg,2008,2670,16,1298,28835,24475,16.1,81.52,3.36,4.07,36731,17,95024,48,1.31,2302,1085
Minneapolis-St. Paul MN-WI,Lrg,2007,2620,16,1265,29000,24350,15.47,82.56,2.87,3.34,36707,17,94962,49,1.32,2389,1126
Minneapolis-St. Paul MN-WI,Lrg,2011,2760,16,1356,30383,23919,16.79,86.81,3.39,3.72,36822,17,95261,46,1.3,2208,1041
Minneapolis-St. Paul MN-WI,Lrg,2010,2730,16,1337,30085,23685,16.3,88.12,2.71,3.01,35835,17,92707,45,1.3,2217,1045
Minneapolis-St. Paul MN-WI,Lrg,2012,2785,16,1371,28765,23875,17.14,89.56,3.48,3.96,37444,18,96869,46,1.3,2200,1037
Minneapolis-St. Paul MN-WI,Lrg,2013,2810,16,1383,29550,25831,17.39,89.6,3.49,3.88,38065,18,98477,46,1.31,2204,1039
Minneapolis-St. Paul MN-WI,Lrg,2009,2700,16,1317,29300,23741,16.01,89.75,2.22,2.55,34695,16,89757,44,1.29,2182,1028
Minneapolis-St. Paul MN-WI,Lrg,2014,2815,16,1383,30259,26451,17.67,94.04,3.3,3.72,38542,18,99710,47,1.31,2196,1035
Nashville-Davidson TN,Lrg,1982,525,52,200,3655,5175,7.2,43.08,1.43,1.3,2861,3,5841,19,1.15,372,430
Nashville-Davidson TN,Lrg,1983,525,52,202,3700,5250,7.43,44.23,1.37,1.24,2988,3,6099,20,1.15,377,435
Nashville-Davidson TN,Lrg,1984,530,53,206,3965,5305,7.75,46.47,1.34,1.22,3168,4,6467,21,1.16,383,442
Nashville-Davidson TN,Lrg,1986,535,54,210,4440,5955,8.18,46.57,1.01,0.92,3509,4,7163,22,1.16,402,464
Nashville-Davidson TN,Lrg,1985,530,54,207,4115,5470,8.03,47.83,1.32,1.2,3364,4,6867,22,1.16,393,453
Nashville-Davidson TN,Lrg,1987,540,55,214,4975,6070,8.48,48.53,1.04,0.94,3763,4,7683,24,1.17,416,480
Nashville-Davidson TN,Lrg,1988,540,55,216,5545,6605,8.83,50.04,1.03,0.94,3959,5,8083,25,1.18,420,485
Nashville-Davidson TN,Lrg,1989,550,55,222,6065,6600,9.25,52.81,1.12,1.02,4155,5,8483,25,1.18,421,486
Nashville-Davidson TN,Lrg,1990,565,54,230,6265,6620,9.75,55.03,1.08,1.07,4472,5,9129,26,1.18,430,496
Nashville-Davidson TN,Lrg,1991,575,54,237,6600,6655,10.17,57.31,1.11,1.2,4848,6,9896,28,1.19,447,516
Nashville-Davidson TN,Lrg,1992,590,55,248,7265,6705,10.47,59.01,1.08,1.18,5208,6,10633,29,1.19,466,538
Nashville-Davidson TN,Lrg,1993,605,55,258,7810,6875,10.78,60.84,1.07,1.14,5576,6,11383,30,1.2,485,559
Nashville-Davidson TN,Lrg,1994,615,55,267,8450,7410,11.06,62.23,1.03,1.1,5971,7,12190,31,1.2,506,584
Nashville-Davidson TN,Lrg,1995,640,54,282,8640,7720,11.37,64.27,1.11,1.21,6838,8,13958,34,1.22,563,650
Nashville-Davidson TN,Lrg,1998,740,49,342,9750,8135,12.17,65.76,1.03,1.11,9635,11,19669,40,1.25,742,856
Nashville-Davidson TN,Lrg,1996,665,52,298,8880,7835,11.71,66.2,1.24,1.33,7644,9,15604,36,1.23,612,706
Nashville-Davidson TN,Lrg,1999,780,49,366,10250,8265,12.43,66.76,1.07,1.06,10599,12,21636,41,1.25,799,922
Nashville-Davidson TN,Lrg,1997,700,51,318,9350,8030,11.98,66.83,1.13,1.2,8524,10,17401,37,1.24,667,769
Nashville-Davidson TN,Lrg,2000,815,47,389,11000,8505,12.85,70.47,1.47,1.42,11673,13,23829,43,1.26,851,982
Nashville-Davidson TN,Lrg,2002,900,45,444,12200,10140,13.43,70.86,1.32,1.3,13951,16,28481,45,1.27,974,1124
Nashville-Davidson TN,Lrg,2001,850,47,412,11600,9325,13.22,71.38,1.45,1.47,12707,15,25940,44,1.27,901,1039
Nashville-Davidson TN,Lrg,2003,940,42,471,13085,11445,13.73,72.23,1.46,1.44,14866,17,30348,45,1.27,1014,1170
Nashville-Davidson TN,Lrg,2004,960,43,483,13100,11700,14.1,74.17,1.86,1.87,16033,18,32731,48,1.29,1066,1230
Nashville-Davidson TN,Lrg,2005,980,43,496,13300,11750,14.58,78.05,2.24,2.39,16646,19,33982,48,1.29,1070,1235
Nashville-Davidson TN,Lrg,2006,1005,42,512,13575,11915,15.06,80.43,2.54,2.72,16971,20,34645,48,1.29,1056,1218
Nashville-Davidson TN,Lrg,2008,1050,39,543,14665,11430,16.1,81.52,3.32,4.03,17254,20,35222,46,1.28,1006,1161
Nashville-Davidson TN,Lrg,2007,1025,42,526,14150,11900,15.47,82.56,2.98,3.26,17107,20,34922,47,1.28,1036,1196
Nashville-Davidson TN,Lrg,2011,1145,39,598,14974,11405,16.79,86.81,3.21,3.57,17862,21,36465,44,1.27,997,1150
Nashville-Davidson TN,Lrg,2010,1130,39,589,14765,11246,16.3,88.12,2.58,2.84,17023,20,34751,42,1.26,980,1131
Nashville-Davidson TN,Lrg,2012,1165,39,610,15260,11450,17.14,89.56,3.32,3.75,18930,22,38643,45,1.27,1035,1194
Nashville-Davidson TN,Lrg,2013,1180,38,618,15817,11584,17.39,89.6,3.29,3.78,19017,22,38822,45,1.27,1025,1183
Nashville-Davidson TN,Lrg,2009,1100,39,571,14430,11300,16.01,89.75,2.15,2.45,16253,19,33179,41,1.26,951,1098
Nashville-Davidson TN,Lrg,2014,1200,38,616,16339,11781,17.67,94.04,3.05,3.49,19093,22,38977,45,1.27,1013,1168
New Haven CT,Med,1982,430,64,158,3250,2155,7.2,43.08,1.55,1.57,1288,3,2662,10,1.06,153,371
New Haven CT,Med,1983,435,64,162,3100,2195,7.43,44.23,1.48,1.5,1327,3,2743,10,1.06,152,370
New Haven CT,Med,1984,435,64,163,3265,2200,7.75,46.47,1.44,1.47,1565,4,3236,12,1.07,172,418
New Haven CT,Med,1986,440,65,168,3750,2470,8.18,46.57,1.09,1.11,2325,6,4805,17,1.09,242,589
New Haven CT,Med,1985,440,65,167,3515,2470,8.03,47.83,1.43,1.45,2066,5,4270,15,1.08,219,533
New Haven CT,Med,1987,445,66,171,4030,2470,8.48,48.53,1.12,1.14,2548,6,5268,19,1.1,256,623
New Haven CT,Med,1988,445,66,172,4185,2480,8.83,50.04,1.12,1.14,2663,6,5505,19,1.1,257,625
New Haven CT,Med,1989,450,66,175,4300,2480,9.25,52.81,1.21,1.23,2860,7,5912,20,1.11,264,641
New Haven CT,Med,1990,455,67,179,4320,2495,9.75,55.03,1.12,1.2,3192,8,6597,22,1.11,279,678
New Haven CT,Med,1991,455,67,181,4285,2520,10.17,57.31,1.23,1.38,3439,8,7109,24,1.12,289,701
New Haven CT,Med,1992,460,68,186,4460,2680,10.47,59.01,1.26,1.25,3725,9,7699,25,1.13,303,737
New Haven CT,Med,1993,465,68,190,4605,2810,10.78,60.84,1.23,1.18,4192,10,8664,28,1.14,332,806
New Haven CT,Med,1994,475,68,197,4700,2920,11.06,62.23,1.18,1.13,4629,11,9569,30,1.15,357,867
New Haven CT,Med,1995,485,68,203,4830,3030,11.37,64.27,1.34,1.29,4964,12,10261,31,1.15,372,905
New Haven CT,Med,1998,515,65,224,6000,3390,12.17,65.76,1.22,1.19,6182,15,12778,36,1.17,434,1053
New Haven CT,Med,1996,495,66,210,5000,3105,11.71,66.2,1.47,1.41,5244,13,10839,32,1.15,382,928
New Haven CT,Med,1999,520,67,229,6400,3685,12.43,66.76,1.24,1.16,6537,16,13512,37,1.18,449,1090
New Haven CT,Med,1997,505,65,217,5500,3240,11.98,66.83,1.39,1.3,5575,14,11523,33,1.16,397,965
New Haven CT,Med,2000,525,67,234,6800,3695,12.85,70.47,1.7,1.58,6812,17,14080,38,1.18,452,1098
New Haven CT,Med,2002,535,67,245,7505,4145,13.43,70.86,1.46,1.42,7439,18,15377,40,1.19,473,1148
New Haven CT,Med,2001,530,67,239,7200,3705,13.22,71.38,1.77,1.6,7109,17,14695,39,1.18,459,1115
New Haven CT,Med,2003,535,68,248,7450,4270,13.73,72.23,1.6,1.68,7523,18,15550,40,1.19,467,1135
New Haven CT,Med,2004,540,68,251,7310,4310,14.1,74.17,2.08,2.11,7709,19,15935,41,1.19,467,1133
New Haven CT,Med,2005,545,68,255,7465,4310,14.58,78.05,2.35,2.65,7833,19,16192,41,1.19,459,1114
New Haven CT,Med,2006,545,69,257,7480,4295,15.06,80.43,2.83,2.99,7962,19,16457,41,1.19,451,1096
New Haven CT,Med,2008,550,71,262,7500,4200,16.1,81.52,3.55,4.46,8308,20,17172,42,1.2,441,1072
New Haven CT,Med,2007,550,70,261,7565,4240,15.47,82.56,3.23,3.66,8140,20,16826,42,1.19,449,1090
New Haven CT,Med,2011,560,72,270,7860,4018,16.79,86.81,3.59,3.9,7854,19,16234,39,1.18,399,970
New Haven CT,Med,2010,555,72,266,7873,4025,16.3,88.12,2.91,3.2,7832,19,16188,39,1.18,411,997
New Haven CT,Med,2012,560,74,270,7465,4075,17.14,89.56,3.78,4.15,7870,19,16267,39,1.18,392,952
New Haven CT,Med,2013,560,74,270,7697,4005,17.39,89.6,3.82,4.2,7924,19,16380,39,1.18,389,945
New Haven CT,Med,2009,555,71,266,7700,4074,16.01,89.75,2.41,2.88,7752,19,16023,39,1.18,413,1004
New Haven CT,Med,2014,560,75,265,7820,3929,17.67,94.04,3.65,3.87,7949,19,16430,40,1.19,384,932
New Orleans LA,Med,1982,1020,32,434,4035,6730,7.2,43.08,1.39,1.28,6552,7,13578,17,1.16,863,987
New Orleans LA,Med,1983,1025,32,440,4125,7275,7.43,44.23,1.33,1.22,7777,9,16117,20,1.18,992,1136
New Orleans LA,Med,1984,1030,31,448,4335,7125,7.75,46.47,1.3,1.19,8625,10,17876,21,1.19,1055,1207
New Orleans LA,Med,1986,1035,32,455,4435,7300,8.18,46.57,0.98,0.9,8232,9,17061,20,1.19,955,1092
New Orleans LA,Med,1985,1030,31,449,4490,7305,8.03,47.83,1.29,1.18,7868,9,16306,20,1.18,929,1063
New Orleans LA,Med,1987,1035,34,461,4360,7215,8.48,48.53,1.1,0.92,8526,10,17671,21,1.19,954,1092
New Orleans LA,Med,1988,1040,35,465,4450,7205,8.83,50.04,1.01,0.92,8553,10,17727,21,1.19,919,1052
New Orleans LA,Med,1989,1045,35,471,4600,7400,9.25,52.81,1.09,1,9039,10,18733,22,1.2,926,1060
New Orleans LA,Med,1990,1050,35,478,4750,7545,9.75,55.03,1.08,1.08,9614,11,19926,23,1.2,935,1070
New Orleans LA,Med,1991,1060,35,481,4900,7600,10.17,57.31,1.12,1.21,10331,12,21411,24,1.22,964,1103
New Orleans LA,Med,1992,1075,34,496,5000,7710,10.47,59.01,1.12,1.2,10858,12,22504,25,1.22,984,1126
New Orleans LA,Med,1993,1080,34,502,5105,7725,10.78,60.84,1.12,1.18,11420,13,23669,26,1.23,1004,1149
New Orleans LA,Med,1994,1085,34,514,5555,7745,11.06,62.23,1.06,1.13,12410,14,25720,28,1.24,1064,1218
New Orleans LA,Med,1995,1085,35,520,5590,7780,11.37,64.27,1.16,1.23,12864,15,26660,29,1.25,1073,1228
New Orleans LA,Med,1998,1090,36,524,5745,8035,12.17,65.76,1.04,1.12,13842,16,28688,31,1.26,1079,1235
New Orleans LA,Med,1996,1085,35,522,5400,7835,11.71,66.2,1.22,1.29,13263,15,27488,30,1.25,1074,1229
New Orleans LA,Med,1999,1090,37,528,5750,8210,12.43,66.76,1.08,1.07,14094,16,29210,31,1.26,1075,1230
New Orleans LA,Med,1997,1085,36,518,5470,7980,11.98,66.83,1.17,1.23,13514,15,28007,30,1.26,1070,1225
New Orleans LA,Med,2000,1090,38,529,5615,8190,12.85,70.47,1.49,1.43,14380,16,29803,32,1.27,1061,1215
New Orleans LA,Med,2002,1080,38,541,5700,8280,13.43,70.86,1.33,1.31,14963,17,31011,33,1.28,1057,1210
New Orleans LA,Med,2001,1095,38,538,5585,8170,13.22,71.38,1.43,1.44,14730,17,30528,32,1.27,1057,1210
New Orleans LA,Med,2003,1070,39,539,5750,8290,13.73,72.23,1.46,1.44,15461,18,32043,34,1.29,1068,1222
New Orleans LA,Med,2004,1060,39,536,5700,8230,14.1,74.17,1.87,1.85,15872,18,32896,35,1.29,1068,1222
New Orleans LA,Med,2005,1050,40,534,5700,8200,14.58,78.05,2.23,2.4,14953,17,30989,33,1.28,973,1114
New Orleans LA,Med,2006,900,47,461,5400,8165,15.06,80.43,2.56,2.74,13291,15,27545,34,1.29,837,958
New Orleans LA,Med,2008,925,47,475,4800,7900,16.1,81.52,3.35,4.04,16838,19,34896,42,1.35,994,1137
New Orleans LA,Med,2007,910,47,469,5300,8100,15.47,82.56,2.92,3.28,15035,17,31159,38,1.32,922,1055
New Orleans LA,Med,2011,935,48,486,4763,7670,16.79,86.81,3.28,3.56,18376,21,38085,45,1.37,1038,1188
New Orleans LA,Med,2010,930,47,481,4696,7562,16.3,88.12,2.61,2.84,18042,21,37392,45,1.37,1051,1203
New Orleans LA,Med,2012,940,48,489,4950,7735,17.14,89.56,3.35,3.74,18412,21,38159,45,1.37,1019,1166
New Orleans LA,Med,2013,955,48,497,5384,8182,17.39,89.6,3.34,3.75,18399,21,38133,45,1.36,1004,1149
New Orleans LA,Med,2009,925,47,478,4776,7861,16.01,89.75,2.17,2.46,17270,20,35793,43,1.35,1023,1171
New Orleans LA,Med,2014,975,47,506,5422,8239,17.67,94.04,3.14,3.48,18895,22,39159,45,1.37,1014,1161
New York-Newark NY-NJ-CT,Vlg,1982,15500,1,3169,57560,51105,7.2,43.08,1.44,1.34,84047,10,177962,32,1.19,10223,1209
New York-Newark NY-NJ-CT,Vlg,1983,15375,1,3179,60600,52365,7.43,44.23,1.38,1.28,87418,10,185100,34,1.2,10303,1218
New York-Newark NY-NJ-CT,Vlg,1984,15340,1,3199,63900,52540,7.75,46.47,1.35,1.25,90416,11,191449,35,1.2,10215,1208
New York-Newark NY-NJ-CT,Vlg,1986,15500,1,3286,69100,54440,8.18,46.57,1.02,0.95,97074,11,205546,36,1.21,10397,1229
New York-Newark NY-NJ-CT,Vlg,1985,15400,1,3238,65860,53830,8.03,47.83,1.34,1.24,93460,11,197894,36,1.21,10195,1205
New York-Newark NY-NJ-CT,Vlg,1987,15580,1,3338,72000,54510,8.48,48.53,1.05,0.97,102924,12,217934,38,1.22,10635,1257
New York-Newark NY-NJ-CT,Vlg,1988,15750,1,3402,74580,54490,8.83,50.04,1.04,0.97,109355,13,231549,40,1.23,10850,1283
New York-Newark NY-NJ-CT,Vlg,1989,15840,1,3458,78675,54800,9.25,52.81,1.13,1.05,114758,14,242990,41,1.24,10864,1284
New York-Newark NY-NJ-CT,Vlg,1990,15925,1,3504,81475,57385,9.75,55.03,1.07,1.09,121648,14,257579,43,1.24,10925,1291
New York-Newark NY-NJ-CT,Vlg,1991,15975,1,3570,81600,60695,10.17,57.31,1.21,1.35,126080,15,266965,44,1.25,10866,1284
New York-Newark NY-NJ-CT,Vlg,1992,16015,1,3635,82900,63810,10.47,59.01,1.24,1,131581,16,278612,45,1.25,11009,1301
New York-Newark NY-NJ-CT,Vlg,1993,16115,1,3713,84210,67905,10.78,60.84,1.21,1.13,140765,17,298059,47,1.27,11435,1352
New York-Newark NY-NJ-CT,Vlg,1994,16185,1,3785,86600,71555,11.06,62.23,1.15,1.07,148693,18,314844,49,1.27,11777,1392
New York-Newark NY-NJ-CT,Vlg,1995,16270,1,3861,88500,75605,11.37,64.27,1.27,1.19,159513,19,337756,52,1.29,12286,1452
New York-Newark NY-NJ-CT,Vlg,1998,16500,1,4096,96808,81665,12.17,65.76,1.15,1.29,186647,22,395209,58,1.32,13441,1589
New York-Newark NY-NJ-CT,Vlg,1996,16320,1,3929,91270,78300,11.71,66.2,1.37,1.28,169126,20,358111,54,1.3,12653,1496
New York-Newark NY-NJ-CT,Vlg,1999,16650,1,4201,100260,82575,12.43,66.76,1.19,1.24,200832,24,425245,61,1.33,14150,1673
New York-Newark NY-NJ-CT,Vlg,1997,16335,1,3999,94755,80255,11.98,66.83,1.31,1.39,179499,21,380073,57,1.31,13128,1552
New York-Newark NY-NJ-CT,Vlg,2000,17090,1,4371,101295,83835,12.85,70.47,1.64,1.65,212218,25,449354,62,1.34,14466,1710
New York-Newark NY-NJ-CT,Vlg,2002,17400,1,4590,105195,85850,13.43,70.86,1.49,1.51,236810,28,501426,66,1.36,15451,1827
New York-Newark NY-NJ-CT,Vlg,2001,17200,1,4468,103675,84365,13.22,71.38,1.72,1.7,220379,26,466635,63,1.34,14606,1727
New York-Newark NY-NJ-CT,Vlg,2003,17700,1,4710,112555,90450,13.73,72.23,1.62,1.73,251857,30,533286,69,1.37,16067,1899
New York-Newark NY-NJ-CT,Vlg,2004,17850,1,4781,115500,94000,14.1,74.17,2.14,2.14,261001,31,552649,71,1.38,16218,1917
New York-Newark NY-NJ-CT,Vlg,2005,18000,1,4852,117500,96500,14.58,78.05,2.4,2.66,271959,32,575851,72,1.38,16346,1932
New York-Newark NY-NJ-CT,Vlg,2006,18220,1,4943,118245,99685,15.06,80.43,2.82,3.03,278262,33,589197,73,1.39,16186,1913
New York-Newark NY-NJ-CT,Vlg,2008,18675,1,5088,117000,102000,16.1,81.52,3.55,4.52,282720,33,598636,72,1.38,15415,1822
New York-Newark NY-NJ-CT,Vlg,2007,18400,1,5002,119240,103470,15.47,82.56,3.19,3.71,282173,33,597478,73,1.39,15978,1889
New York-Newark NY-NJ-CT,Vlg,2011,18860,1,5193,117496,112322,16.79,86.81,3.65,3.99,289273,34,612512,72,1.38,15095,1784
New York-Newark NY-NJ-CT,Vlg,2010,18800,1,5155,116913,110765,16.3,88.12,2.95,3.21,284186,34,601741,72,1.38,15297,1808
New York-Newark NY-NJ-CT,Vlg,2012,18900,1,5215,114560,105535,17.14,89.56,3.75,4.17,291974,35,618232,73,1.39,14927,1765
New York-Newark NY-NJ-CT,Vlg,2013,18970,1,5234,120723,108364,17.39,89.6,3.79,4.2,294204,35,622952,73,1.39,14824,1752
New York-Newark NY-NJ-CT,Vlg,2009,18770,1,5135,117000,106000,16.01,89.75,2.47,2.9,282017,33,597147,71,1.38,15434,1824
New York-Newark NY-NJ-CT,Vlg,2014,19040,1,5176,122655,110098,17.67,94.04,3.42,3.65,296701,35,628241,74,1.39,14712,1739
Oklahoma City OK,Lrg,1982,640,43,259,4885,6085,7.2,43.08,1.35,1.25,2620,3,5688,12,1.06,315,339
Oklahoma City OK,Lrg,1983,645,43,264,5155,6400,7.43,44.23,1.3,1.19,2791,3,6059,12,1.06,325,350
Oklahoma City OK,Lrg,1984,650,43,268,5850,6820,7.75,46.47,1.27,1.16,3261,4,7080,14,1.07,364,392
Oklahoma City OK,Lrg,1986,665,44,279,6075,7030,8.18,46.57,0.96,0.88,3568,4,7746,15,1.07,378,407
Oklahoma City OK,Lrg,1985,655,44,273,5975,7020,8.03,47.83,1.25,1.15,3439,4,7468,15,1.07,371,400
Oklahoma City OK,Lrg,1987,670,44,283,6425,7100,8.48,48.53,0.98,0.9,4114,4,8932,17,1.08,420,453
Oklahoma City OK,Lrg,1988,675,45,287,6850,7155,8.83,50.04,0.98,0.9,4378,5,9506,18,1.09,429,463
Oklahoma City OK,Lrg,1989,680,45,291,6830,7505,9.25,52.81,1.06,0.98,4562,5,9905,18,1.09,427,460
Oklahoma City OK,Lrg,1990,690,46,298,6935,7350,9.75,55.03,1.11,1.09,4904,5,10648,19,1.09,435,469
Oklahoma City OK,Lrg,1991,705,46,309,7125,7860,10.17,57.31,1.05,1.1,5229,6,11354,20,1.09,445,480
Oklahoma City OK,Lrg,1992,720,45,319,7300,8040,10.47,59.01,1.03,1.08,5965,6,12951,22,1.1,493,531
Oklahoma City OK,Lrg,1993,725,45,326,7725,9150,10.78,60.84,1.05,1.09,7142,8,15506,26,1.12,573,618
Oklahoma City OK,Lrg,1994,740,45,337,7740,9065,11.06,62.23,0.97,1.01,7505,8,16294,27,1.12,587,633
Oklahoma City OK,Lrg,1995,750,46,346,8245,9360,11.37,64.27,1.06,1.11,8110,9,17608,28,1.13,617,665
Oklahoma City OK,Lrg,1998,780,46,373,8730,10145,12.17,65.76,1,1.03,10623,11,23065,35,1.15,756,815
Oklahoma City OK,Lrg,1996,760,46,354,8500,9595,11.71,66.2,1.21,1.27,9202,10,19979,31,1.14,680,733
Oklahoma City OK,Lrg,1999,790,46,383,8985,10455,12.43,66.76,1.03,1,11644,13,25281,37,1.16,811,874
Oklahoma City OK,Lrg,1997,770,46,364,8665,9865,11.98,66.83,1.08,1.13,10035,11,21787,33,1.15,725,781
Oklahoma City OK,Lrg,2000,800,48,392,8930,10715,12.85,70.47,1.48,1.38,12775,14,27736,40,1.18,860,927
Oklahoma City OK,Lrg,2002,820,50,413,9100,11380,13.43,70.86,1.27,1.21,14587,16,31670,44,1.19,940,1013
Oklahoma City OK,Lrg,2001,810,50,402,9060,11020,13.22,71.38,1.31,1.39,13840,15,30049,42,1.18,906,977
Oklahoma City OK,Lrg,2003,830,50,423,9200,11000,13.73,72.23,1.42,1.35,14927,16,32409,44,1.19,941,1014
Oklahoma City OK,Lrg,2004,850,50,435,9230,11110,14.1,74.17,1.77,1.77,15931,17,34588,46,1.2,978,1054
Oklahoma City OK,Lrg,2005,855,50,440,9300,11500,14.58,78.05,2.19,2.34,16207,17,35187,46,1.2,962,1037
Oklahoma City OK,Lrg,2006,860,50,446,9435,11790,15.06,80.43,2.51,2.73,16448,18,35712,46,1.2,945,1019
Oklahoma City OK,Lrg,2008,875,51,465,9665,12590,16.1,81.52,3.31,3.98,17491,19,37976,48,1.21,942,1015
Oklahoma City OK,Lrg,2007,865,50,451,9770,12180,15.47,82.56,2.87,3.22,16803,18,36482,47,1.2,940,1013
Oklahoma City OK,Lrg,2011,940,47,517,10647,13048,16.79,86.81,3.26,3.53,18342,20,39824,46,1.2,946,1019
Oklahoma City OK,Lrg,2010,925,48,506,10385,12849,16.3,88.12,2.55,2.76,17683,19,38392,45,1.19,940,1013
Oklahoma City OK,Lrg,2012,960,47,528,10500,13140,17.14,89.56,3.33,3.75,19149,21,41576,47,1.2,967,1042
Oklahoma City OK,Lrg,2013,980,46,539,10871,13116,17.39,89.6,3.35,3.66,19864,21,43128,47,1.2,989,1066
Oklahoma City OK,Lrg,2009,900,49,486,10000,12338,16.01,89.75,2.11,2.32,17371,19,37716,46,1.2,939,1012
Oklahoma City OK,Lrg,2014,1000,45,550,11088,13287,17.67,94.04,3.21,3.43,21027,23,45652,49,1.21,1030,1110
Omaha NE-IA,Med,1982,500,54,200,1520,3810,7.2,43.08,1.5,1.34,1437,2,2747,9,1.08,150,261
Omaha NE-IA,Med,1983,505,56,204,1585,4015,7.43,44.23,1.43,1.28,1534,3,2931,9,1.08,156,270
Omaha NE-IA,Med,1984,510,56,208,1705,1235,7.75,46.47,1.4,1.25,1669,3,3190,10,1.09,162,282
Omaha NE-IA,Med,1986,515,56,213,1895,4790,8.18,46.57,1.06,0.95,1969,3,3763,11,1.1,181,315
Omaha NE-IA,Med,1985,510,56,210,1735,4255,8.03,47.83,1.38,1.24,1855,3,3546,11,1.09,174,303
Omaha NE-IA,Med,1987,520,56,217,1940,4755,8.48,48.53,1.08,0.97,2014,4,3850,11,1.1,179,311
Omaha NE-IA,Med,1988,520,56,219,1965,4875,8.83,50.04,1.08,0.97,2217,4,4238,12,1.1,189,329
Omaha NE-IA,Med,1989,525,58,222,2050,4890,9.25,52.81,1.17,1.05,2336,4,4465,13,1.11,190,331
Omaha NE-IA,Med,1990,530,59,226,2040,5135,9.75,55.03,1.13,1.13,2751,5,5258,15,1.12,213,370
Omaha NE-IA,Med,1991,535,60,231,2095,5155,10.17,57.31,1.14,1.26,3015,5,5763,16,1.12,224,389
Omaha NE-IA,Med,1992,535,61,234,2370,5565,10.47,59.01,1.17,1.21,3388,6,6475,18,1.13,244,424
Omaha NE-IA,Med,1993,540,61,240,2455,5685,10.78,60.84,1.15,1.19,3642,6,6961,19,1.14,255,443
Omaha NE-IA,Med,1994,545,61,245,2690,5810,11.06,62.23,1.14,1.18,3973,7,7594,20,1.14,271,471
Omaha NE-IA,Med,1995,555,61,252,2715,5895,11.37,64.27,1.16,1.21,4085,7,7809,20,1.14,271,471
Omaha NE-IA,Med,1998,590,61,279,3135,6220,12.17,65.76,1.1,1.13,5028,9,9610,23,1.16,312,542
Omaha NE-IA,Med,1996,565,61,260,2860,6070,11.71,66.2,1.3,1.35,4565,8,8725,22,1.15,294,511
Omaha NE-IA,Med,1999,605,60,289,3280,6310,12.43,66.76,1.12,1.11,5607,10,10717,25,1.17,340,591
Omaha NE-IA,Med,1997,575,61,268,2955,6005,11.98,66.83,1.2,1.26,4669,8,8924,22,1.15,294,511
Omaha NE-IA,Med,2000,620,60,300,3300,6625,12.85,70.47,1.6,1.5,6111,11,11679,26,1.18,358,623
Omaha NE-IA,Med,2002,645,60,321,3635,6690,13.43,70.86,1.4,1.34,6945,12,13274,28,1.19,390,678
Omaha NE-IA,Med,2001,635,60,311,3420,6675,13.22,71.38,1.44,1.52,6571,11,12559,27,1.18,375,651
Omaha NE-IA,Med,2003,655,60,329,3600,6740,13.73,72.23,1.53,1.49,7151,12,13668,28,1.19,393,682
Omaha NE-IA,Med,2004,665,60,336,3750,6795,14.1,74.17,1.92,1.92,7447,13,14235,29,1.19,398,692
Omaha NE-IA,Med,2005,675,59,343,3900,6705,14.58,78.05,2.32,2.48,7506,13,14347,29,1.19,388,675
Omaha NE-IA,Med,2006,685,58,351,4300,7110,15.06,80.43,2.65,2.9,7813,14,14932,29,1.19,391,680
Omaha NE-IA,Med,2008,705,59,365,4260,7235,16.1,81.52,3.42,4.07,8628,15,16491,31,1.2,405,704
Omaha NE-IA,Med,2007,695,59,358,4340,7025,15.47,82.56,3.04,3.4,7924,14,15146,29,1.19,386,671
Omaha NE-IA,Med,2011,730,58,382,5119,6725,16.79,86.81,3.44,3.64,8844,15,16904,31,1.2,397,690
Omaha NE-IA,Med,2010,720,58,375,4971,6663,16.3,88.12,2.74,2.92,8757,15,16737,31,1.2,406,705
Omaha NE-IA,Med,2012,740,57,388,5070,6010,17.14,89.56,3.47,3.88,9423,16,18011,32,1.21,415,721
Omaha NE-IA,Med,2013,755,56,396,5182,5954,17.39,89.6,3.5,3.81,9479,16,18118,32,1.21,411,714
Omaha NE-IA,Med,2009,710,59,369,4475,6950,16.01,89.75,2.28,2.47,8511,15,16267,31,1.2,401,697
Omaha NE-IA,Med,2014,770,56,396,5369,5978,17.67,94.04,3.35,3.55,9535,17,18224,32,1.2,407,707
Orlando FL,Lrg,1982,610,46,231,2750,5250,7.2,43.08,1.38,1.37,2465,2,5430,15,1.1,305,264
Orlando FL,Lrg,1983,630,44,242,3010,5635,7.43,44.23,1.32,1.31,2620,2,5771,15,1.1,314,272
Orlando FL,Lrg,1984,650,43,251,3150,6130,7.75,46.47,1.29,1.28,3275,3,7213,18,1.12,376,325
